Price,Close,High,Low,Open,Volume,daily_return
2021-02-22,11.5,12.1274995803833,10.600000381469727,11.672499656677246,77904000,13.328405585303216
2021-02-23,11.242500305175781,11.557499885559082,10.0,11.242500305175781,30260800,-2.2391277810801635
2021-02-24,22.927499771118164,22.927499771118164,11.175000190734863,11.175000190734863,332446800,103.93594973320023
2021-02-25,27.1825008392334,46.16999816894531,25.25,42.38999938964844,601235200,18.558504462293236
2021-02-26,25.434999465942383,35.724998474121094,21.5,29.364999771118164,368776800,-6.428773362783414
2021-03-01,30.100000381469727,33.497501373291016,24.99250030517578,26.135000228881836,199176000,18.340872866043533
2021-03-02,29.545000076293945,33.29999923706055,28.049999237060547,29.232500076293945,135132000,-1.8438548111030961
2021-03-03,31.045000076293945,31.9375,28.280000686645508,30.627500534057617,77095600,5.077001171523299
2021-03-04,33.087501525878906,36.967498779296875,28.825000762939453,31.25,130427600,6.579163938043031
2021-03-05,34.435001373291016,37.88249969482422,31.875,32.04249954223633,122934800,4.072534296245323
2021-03-08,48.625,52.717498779296875,36.525001525878906,38.72249984741211,254262400,41.20806754988324
2021-03-09,61.724998474121094,62.462501525878906,52.127498626708984,54.4275016784668,156397200,26.94087089793542
2021-03-10,66.25,87.125,43.0,67.35749816894531,286282400,7.330905852960146
2021-03-11,65.0,70.375,58.150001525878906,60.40999984741211,113250000,-1.8867924528301883
2021-03-12,66.125,73.875,65.56749725341797,68.75,103383600,1.7307692307692246
2021-03-15,55.03499984741211,70.75,51.5,69.37999725341797,96401600,-16.77126677139945
2021-03-16,52.04249954223633,55.17499923706055,43.087501525878906,50.790000915527344,141691600,-5.437449465744837
2021-03-17,52.45249938964844,57.86750030517578,51.0,54.459999084472656,65926400,0.7878173627678287
2021-03-18,50.4375,54.720001220703125,48.912498474121094,53.5,47059600,-3.8415698262151854
2021-03-19,50.067501068115234,56.75,45.665000915527344,48.932498931884766,98709200,-0.7335790471073467
2021-03-22,48.622501373291016,52.59000015258789,46.54999923706055,51.314998626708984,40246000,-2.8861030888247097
2021-03-23,45.4375,50.4375,44.38750076293945,49.375,57716400,-6.550467958936768
2021-03-24,30.084999084472656,41.74250030517578,29.655000686645508,39.494998931884766,96711600,-33.78817257887724
2021-03-25,45.9375,46.875,29.225000381469727,30.872499465942383,203849200,52.69237626039707
2021-03-26,45.25,54.73249816894531,40.814998626708984,49.41999816894531,149722800,-1.4965986394557818
2021-03-29,45.32500076293945,48.47999954223633,43.377498626708984,45.1875,40168800,0.1657475424076349
2021-03-30,48.6150016784668,51.07500076293945,45.5,46.875,68379600,7.258689156421272
2021-03-31,47.45500183105469,49.8650016784668,46.77750015258789,49.375,33575200,-2.386094430448027
2021-04-01,47.86249923706055,49.24250030517578,45.900001525878906,48.34000015258789,37337200,0.8587027505690514
2021-04-05,46.73749923706055,48.75,41.20249938964844,42.75,56282000,-2.350483192337971
2021-04-06,46.125,48.0,45.88999938964844,46.3025016784668,24873200,-1.310509220773337
2021-04-07,44.49250030517578,46.125,44.02750015258789,45.80500030517578,19073200,-3.5392947313262146
2021-04-08,42.564998626708984,46.470001220703125,41.07500076293945,46.470001220703125,40189600,-4.332194561433922
2021-04-09,39.59000015258789,42.89500045776367,38.25,42.42499923706055,37849600,-6.989307107023657
2021-04-12,35.272499084472656,40.974998474121094,33.752498626708984,39.52750015258789,66734400,-10.905534355834067
2021-04-13,35.247501373291016,36.345001220703125,33.0,35.470001220703125,27227600,-0.0708702582195131
2021-04-14,41.63249969482422,43.522499084472656,35.75,35.89250183105469,84552400,18.11475444432913
2021-04-15,39.11000061035156,41.5625,38.20000076293945,40.75,31427200,-6.058966199395077
2021-04-16,38.67250061035156,40.04999923706055,37.8125,39.0,20858800,-1.1186397166258355
2021-04-19,41.092498779296875,43.79999923706055,40.58250045776367,42.95000076293945,42080800,6.257671810075682
2021-04-20,39.63249969482422,41.22249984741211,38.34000015258789,41.03499984741211,18634400,-3.552957663426959
2021-04-21,39.627498626708984,40.744998931884766,38.97999954223633,39.599998474121094,15251200,-0.012618603806835438
2021-04-22,37.79249954223633,39.775001525878906,36.71500015258789,39.775001525878906,17383200,-4.630620523789164
2021-04-23,37.79499816894531,38.415000915527344,36.17499923706055,37.25,16116400,0.006611435441561397
2021-04-26,42.23249816894531,43.66999816894531,37.189998626708984,37.744998931884766,42128400,11.740971596728688
2021-04-27,44.442501068115234,47.0,43.29249954223633,45.88750076293945,35730800,5.232943811017554
2021-04-28,44.64500045776367,45.494998931884766,41.50749969482422,43.025001525878906,23155600,0.4556435501640088
2021-04-29,44.04750061035156,45.21500015258789,42.6875,44.13999938964844,15041200,-1.3383354043805529
2021-04-30,43.397499084472656,45.95000076293945,43.17499923706055,43.75,17734400,-1.4756831077179178
2021-05-03,40.54999923706055,44.372501373291016,39.90250015258789,44.372501373291016,21044000,-6.561437657661995
2021-05-04,40.182498931884766,40.372501373291016,37.95000076293945,39.75,16030000,-0.9062893023186636
2021-05-05,39.869998931884766,41.375,39.58250045776367,40.45750045776367,11221600,-0.7777017565028355
2021-05-06,40.252498626708984,41.18000030517578,38.900001525878906,40.21500015258789,11771200,0.9593672060982383
2021-05-07,40.27750015258789,41.852500915527344,39.375,40.02750015258789,11738400,0.06211173649308677
2021-05-10,35.80500030517578,40.397499084472656,35.75,40.32749938964844,19226800,-11.104214090915331
2021-05-11,36.72999954223633,37.625,34.125,34.25,18738400,2.5834359144715213
2021-05-12,36.1974983215332,37.625,35.557498931884766,36.42499923706055,10926000,-1.4497719230592288
2021-05-13,41.125,42.48749923706055,36.60749816894531,36.86000061035156,35494000,13.612823833009259
2021-05-14,39.97999954223633,41.61750030517578,39.05500030517578,40.0,17174000,-2.7841956419785374
2021-05-17,45.150001525878906,45.625,39.75,39.962501525878906,29848400,12.931470842516646
2021-05-18,45.16749954223633,47.29999923706055,42.067501068115234,43.6349983215332,30954800,0.03875529516292886
2021-05-19,42.20750045776367,44.744998931884766,41.037498474121094,42.997501373291016,19303600,-6.553382663356755
2021-05-20,42.622501373291016,43.727500915527344,41.724998474121094,42.6974983215332,9912800,0.983239734706931
2021-05-21,44.1974983215332,44.810001373291016,42.58250045776367,42.75,14618800,3.6952241128418217
2021-05-24,45.002498626708984,47.1150016784668,43.337501525878906,43.962501525878906,18657200,1.8213707466415263
2021-05-25,52.35749816894531,54.27750015258789,45.25,45.25,59550000,16.34353595173743
2021-05-26,60.63999938964844,62.119998931884766,56.38750076293945,57.25,84479600,15.819130994337138
2021-05-27,63.532501220703125,66.0,56.75,57.45000076293945,62105200,4.769956893417215
2021-05-28,55.5,67.19999694824219,55.35749816894531,65.74250030517578,47005600,-12.643137081600686
2021-06-01,62.255001068115234,63.744998931884766,56.76750183105469,58.369998931884766,38502400,12.171173095703125
2021-06-02,70.55999755859375,73.5,61.07500076293945,62.220001220703125,64076800,13.34028808607961
2021-06-03,64.54499816894531,68.60749816894531,60.529998779296875,66.42749786376953,32000000,-8.524659293891723
2021-06-04,62.09000015258789,66.25,61.442501068115234,64.00499725341797,14550000,-3.803544946939985
2021-06-07,70.00250244140625,70.5,63.79999923706055,64.5,24206000,12.743601657872716
2021-06-08,75.0,86.16500091552734,70.25,73.0,69756400,7.139027012322563
2021-06-09,75.63999938964844,82.0,72.87750244140625,75.77999877929688,53717200,0.853332519531258
2021-06-10,55.09749984741211,72.0,52.75,70.5,91920800,-27.158249217341524
2021-06-11,58.334999084472656,60.282501220703125,51.532501220703125,55.587501525878906,62323200,5.875945816101513
2021-06-14,57.36000061035156,59.502498626708984,54.79999923706055,59.125,28530400,-1.6713782282043677
2021-06-15,55.625,57.3125,52.0,56.59000015258789,29207600,-3.024756959361774
2021-06-16,55.74250030517578,57.182498931884766,52.25,53.810001373291016,22259200,0.2112365036867958
2021-06-17,55.897499084472656,58.415000915527344,55.369998931884766,56.0,18434400,0.27806212216585635
2021-06-18,53.45500183105469,55.872501373291016,53.25,55.04499816894531,17281200,-4.369600238691984
2021-06-21,50.092498779296875,54.599998474121094,49.25,54.23749923706055,20480800,-6.290343160748646
2021-06-22,55.099998474121094,56.470001220703125,52.29249954223633,54.432498931884766,32800800,9.99650609742353
2021-06-23,54.834999084472656,55.64250183105469,53.529998779296875,55.36249923706055,14220400,-0.48094264425959654
2021-06-24,53.07749938964844,56.86249923706055,52.900001525878906,55.290000915527344,15453200,-3.205069251696002
2021-06-25,52.377498626708984,53.54999923706055,49.625,53.5,50770800,-1.318827697214331
2021-06-28,53.3125,56.11249923706055,52.54999923706055,52.8125,19517600,1.7851203241962876
2021-06-29,52.720001220703125,53.80500030517578,52.002498626708984,53.397499084472656,9920000,-1.111369339830015
